Td	run	gen	p1m_in_p3	p2m_in_p3	p1f_in_p3	p2f_in_p3
1000	3326281477	101133	0.535714	0.464286	0.691744	0.308256
1000	3326281477	101134	0.53974	0.46026	0.696133	0.303867
1000	3326281477	101135	0.535155	0.464845	0.701712	0.298288
1000	3326281477	101136	0.54099	0.45901	0.712145	0.287855
1000	3326281477	101137	0.548054	0.451946	0.707091	0.292909
1000	3326281477	101138	0.534413	0.465587	0.701581	0.298419
1000	3326281477	101139	0.555952	0.444048	0.691935	0.308065
1000	3326281477	101140	0.555467	0.444533	0.689336	0.310664
1000	3326281477	101141	0.553018	0.446982	0.688776	0.311224
1000	3326281477	101142	0.56195	0.43805	0.686549	0.313451
1000	3326281477	101143	0.56496	0.43504	0.678802	0.321198
1000	3326281477	101144	0.549358	0.450642	0.680622	0.319378
1000	3326281477	101145	0.560413	0.439587	0.670692	0.329308
1000	3326281477	101146	0.561237	0.438763	0.674606	0.325394
1000	3326281477	101147	0.553871	0.446129	0.669206	0.330794
1000	3326281477	101148	0.54193	0.45807	0.67678	0.32322
1000	3326281477	101149	0.52818	0.47182	0.670509	0.329491
1000	3326281477	101150	0.536916	0.463084	0.674473	0.325527
1000	3326281477	101151	0.551697	0.448303	0.68016	0.31984
1000	3326281477	101152	0.566453	0.433547	0.693845	0.306155
1000	3326281477	101153	0.556664	0.443336	0.694868	0.305132
1000	3326281477	101154	0.549279	0.450721	0.690895	0.309105
1000	3326281477	101155	0.554076	0.445924	0.691118	0.308882
1000	3326281477	101156	0.544118	0.455882	0.677134	0.322866
1000	3326281477	101157	0.536985	0.463015	0.685874	0.314126
1000	3326281477	101158	0.538741	0.461259	0.680809	0.319191
1000	3326281477	101159	0.534622	0.465378	0.683625	0.316375
1000	3326281477	101160	0.53916	0.46084	0.678405	0.321595
1000	3326281477	101161	0.548839	0.451161	0.695044	0.304956
1000	3326281477	101162	0.559161	0.440839	0.692681	0.307319
1000	3326281477	101163	0.55836	0.44164	0.688312	0.311688
1000	3326281477	101164	0.553994	0.446006	0.674372	0.325628
1000	3326281477	101165	0.551424	0.448576	0.667476	0.332524
1000	3326281477	101166	0.559123	0.440877	0.674571	0.325429
1000	3326281477	101167	0.570641	0.429359	0.668971	0.331029
1000	3326281477	101168	0.569021	0.430979	0.671053	0.328947
1000	3326281477	101169	0.572284	0.427716	0.668269	0.331731
1000	3326281477	101170	0.596774	0.403226	0.647222	0.352778
1000	3326281477	101171	0.602188	0.397812	0.653011	0.346989
1000	3326281477	101172	0.594671	0.405329	0.657154	0.342846
1000	3326281477	101173	0.599036	0.400964	0.660295	0.339705
1000	3326281477	101174	0.596301	0.403699	0.669717	0.330283
1000	3326281477	101175	0.605769	0.394231	0.684505	0.315495
1000	3326281477	101176	0.612595	0.387405	0.678041	0.321959
1000	3326281477	101177	0.608389	0.391611	0.696203	0.303797
1000	3326281477	101178	0.601848	0.398152	0.676623	0.323377
1000	3326281477	101179	0.602151	0.397849	0.662515	0.337485
1000	3326281477	101180	0.604988	0.395012	0.647176	0.352824
1000	3326281477	101181	0.622551	0.377449	0.634254	0.365746
1000	3326281477	101182	0.608837	0.391163	0.634031	0.365969
1000	3326281477	101183	0.621363	0.378637	0.621839	0.378161
1000	3326281477	101184	0.602228	0.397772	0.623492	0.376508
1000	3326281477	101185	0.602372	0.397628	0.614575	0.385425
1000	3326281477	101186	0.581348	0.418652	0.622275	0.377725
1000	3326281477	101187	0.581113	0.418887	0.61969	0.38031
1000	3326281477	101188	0.587071	0.412929	0.630495	0.369505
1000	3326281477	101189	0.599117	0.400883	0.622408	0.377592
1000	3326281477	101190	0.616759	0.383241	0.61523	0.38477
1000	3326281477	101191	0.616395	0.383605	0.601528	0.398472
1000	3326281477	101192	0.611378	0.388622	0.603035	0.396965
1000	3326281477	101193	0.625608	0.374392	0.596367	0.403633
1000	3326281477	101194	0.619143	0.380857	0.589692	0.410308
1000	3326281477	101195	0.611698	0.388302	0.5855	0.4145
1000	3326281477	101196	0.612981	0.387019	0.592252	0.407748
1000	3326281477	101197	0.603972	0.396028	0.596131	0.403869
1000	3326281477	101198	0.599363	0.400637	0.607875	0.392125
1000	3326281477	101199	0.596723	0.403277	0.615693	0.384307
1000	3326281477	101200	0.59102	0.40898	0.62549	0.37451
