ID	Td	gen	p1m_in_p3	p2m_in_p3	p1f_in_p3	p2f_in_p3
564810278	100	100446	0.527607	0.472393	1.0	0.0
564810278	100	100447	0.578189	0.421811	1.0	0.0
564810278	100	100448	0.591286	0.408714	1.0	0.0
564810278	100	100449	0.558943	0.441057	1.0	0.0
564810278	100	100450	0.541339	0.458661	1.0	0.0
564810278	100	100451	0.531073	0.468927	1.0	0.0
564810278	100	100452	0.513619	0.486381	1.0	0.0
564810278	100	100453	0.517787	0.482213	1.0	0.0
564810278	100	100454	0.511628	0.488372	1.0	0.0
564810278	100	100455	0.5	0.5	1.0	0.0
564810278	100	100456	0.558282	0.441718	1.0	0.0
564810278	100	100457	0.566532	0.433468	1.0	0.0
564810278	100	100458	0.618577	0.381423	1.0	0.0
564810278	100	100459	0.620825	0.379175	1.0	0.0
564810278	100	100460	0.625523	0.374477	1.0	0.0
564810278	100	100461	0.614433	0.385567	1.0	0.0
564810278	100	100462	0.636008	0.363992	1.0	0.0
564810278	100	100463	0.585462	0.414538	1.0	0.0
564810278	100	100464	0.574553	0.425447	1.0	0.0
564810278	100	100465	0.576772	0.423228	1.0	0.0
564810278	100	100466	0.587121	0.412879	1.0	0.0
564810278	100	100467	0.58642	0.41358	1.0	0.0
564810278	100	100468	0.578218	0.421782	1.0	0.0
564810278	100	100469	0.559687	0.440313	1.0	0.0
564810278	100	100470	0.507246	0.492754	1.0	0.0
564810278	100	100471	0.547529	0.452471	1.0	0.0
564810278	100	100472	0.54902	0.45098	1.0	0.0
564810278	100	100473	0.56213	0.43787	1.0	0.0
564810278	100	100474	0.577381	0.422619	1.0	0.0
564810278	100	100475	0.553942	0.446058	1.0	0.0
564810278	100	100476	0.549383	0.450617	1.0	0.0
564810278	100	100477	0.564356	0.435644	1.0	0.0
564810278	100	100478	0.572016	0.427984	1.0	0.0
564810278	100	100479	0.595436	0.404564	1.0	0.0
564810278	100	100480	0.620229	0.379771	1.0	0.0
564810278	100	100481	0.626243	0.373757	1.0	0.0
564810278	100	100482	0.620553	0.379447	1.0	0.0
564810278	100	100483	0.622129	0.377871	1.0	0.0
564810278	100	100484	0.631478	0.368522	1.0	0.0
564810278	100	100485	0.64916	0.35084	1.0	0.0
564810278	100	100486	0.629412	0.370588	1.0	0.0
564810278	100	100487	0.64375	0.35625	1.0	0.0
564810278	100	100488	0.65996	0.34004	1.0	0.0
564810278	100	100489	0.694165	0.305835	1.0	0.0
564810278	100	100490	0.687747	0.312253	1.0	0.0
564810278	100	100491	0.714583	0.285417	1.0	0.0
564810278	100	100492	0.709812	0.290188	1.0	0.0
564810278	100	100493	0.71	0.29	1.0	0.0
564810278	100	100494	0.709369	0.290631	1.0	0.0
564810278	100	100495	0.718686	0.281314	1.0	0.0
564810278	100	100496	0.696226	0.303774	1.0	0.0
564810278	100	100497	0.687375	0.312625	1.0	0.0
564810278	100	100498	0.684314	0.315686	1.0	0.0
564810278	100	100499	0.703704	0.296296	1.0	0.0
564810278	100	100500	0.724551	0.275449	1.0	0.0
564810278	100	100501	0.740964	0.259036	1.0	0.0
564810278	100	100502	0.75717	0.24283	1.0	0.0
564810278	100	100503	0.774127	0.225873	1.0	0.0
564810278	100	100504	0.807611	0.192389	1.0	0.0
564810278	100	100505	0.809129	0.190871	1.0	0.0
564810278	100	100506	0.806773	0.193227	1.0	0.0
564810278	100	100507	0.794297	0.205703	1.0	0.0
564810278	100	100508	0.769857	0.230143	1.0	0.0
564810278	100	100509	0.758	0.242	1.0	0.0
564810278	100	100510	0.756604	0.243396	1.0	0.0
564810278	100	100511	0.7393	0.2607	1.0	0.0
564810278	100	100512	0.742915	0.257085	1.0	0.0
564810278	100	100513	0.743852	0.256148	1.0	0.0
564810278	100	100514	0.734893	0.265107	1.0	0.0
564810278	100	100515	0.746562	0.253438	1.0	0.0
564810278	100	100516	0.734252	0.265748	1.0	0.0
564810278	100	100517	0.745455	0.254545	1.0	0.0
564810278	100	100518	0.75102	0.24898	1.0	0.0
564810278	100	100519	0.737271	0.262729	1.0	0.0
564810278	100	100520	0.723014	0.276986	1.0	0.0
564810278	100	100521	0.702913	0.297087	1.0	0.0
564810278	100	100522	0.697087	0.302913	1.0	0.0
564810278	100	100523	0.728175	0.271825	1.0	0.0
564810278	100	100524	0.701403	0.298597	1.0	0.0
564810278	100	100525	0.714575	0.285425	1.0	0.0
564810278	100	100526	0.709804	0.290196	1.0	0.0
564810278	100	100527	0.69863	0.30137	1.0	0.0
564810278	100	100528	0.684739	0.315261	1.0	0.0
564810278	100	100529	0.673624	0.326376	1.0	0.0
564810278	100	100530	0.690476	0.309524	1.0	0.0
564810278	100	100531	0.687259	0.312741	1.0	0.0
564810278	100	100532	0.685039	0.314961	1.0	0.0
564810278	100	100533	0.69505	0.30495	1.0	0.0
564810278	100	100534	0.706827	0.293173	1.0	0.0
564810278	100	100535	0.710204	0.289796	1.0	0.0
564810278	100	100536	0.75502	0.24498	1.0	0.0
564810278	100	100537	0.763527	0.236473	1.0	0.0
564810278	100	100538	0.780632	0.219368	1.0	0.0
564810278	100	100539	0.794769	0.205231	1.0	0.0
564810278	100	100540	0.786408	0.213592	1.0	0.0
564810278	100	100541	0.800384	0.199616	1.0	0.0
564810278	100	100542	0.827451	0.172549	1.0	0.0
564810278	100	100543	0.832347	0.167653	1.0	0.0
564810278	100	100544	0.808594	0.191406	1.0	0.0
564810278	100	100545	0.794769	0.205231	1.0	0.0
564810278	100	100546	0.77821	0.22179	1.0	0.0
564810278	100	100547	0.789784	0.210216	1.0	0.0
564810278	100	100548	0.782158	0.217842	1.0	0.0
564810278	100	100549	0.748077	0.251923	1.0	0.0
564810278	100	100550	0.738703	0.261297	1.0	0.0
564810278	100	100551	0.70793	0.29207	1.0	0.0
564810278	100	100552	0.734737	0.265263	1.0	0.0
564810278	100	100553	0.740157	0.259843	1.0	0.0
564810278	100	100554	0.743434	0.256566	1.0	0.0
564810278	100	100555	0.752119	0.247881	1.0	0.0
564810278	100	100556	0.752556	0.247444	1.0	0.0
564810278	100	100557	0.801512	0.198488	1.0	0.0
564810278	100	100558	0.839679	0.160321	1.0	0.0
564810278	100	100559	0.80754	0.19246	1.0	0.0
564810278	100	100560	0.795031	0.204969	1.0	0.0
564810278	100	100561	0.827368	0.172632	1.0	0.0
564810278	100	100562	0.829268	0.170732	1.0	0.0
564810278	100	100563	0.832402	0.167598	1.0	0.0
564810278	100	100564	0.854251	0.145749	1.0	0.0
564810278	100	100565	0.861933	0.138067	1.0	0.0
564810278	100	100566	0.857741	0.142259	1.0	0.0
564810278	100	100567	0.880165	0.119835	1.0	0.0
564810278	100	100568	0.917548	0.0824524	1.0	0.0
564810278	100	100569	0.919087	0.0809129	1.0	0.0
564810278	100	100570	0.922053	0.0779468	1.0	0.0
564810278	100	100571	0.940945	0.0590551	1.0	0.0
564810278	100	100572	0.946058	0.0539419	1.0	0.0
564810278	100	100573	0.96332	0.0366795	1.0	0.0
564810278	100	100574	0.969697	0.030303	1.0	0.0
564810278	100	100575	0.968944	0.0310559	1.0	0.0
564810278	100	100576	0.968127	0.0318725	1.0	0.0
564810278	100	100577	0.969008	0.0309917	1.0	0.0
564810278	100	100578	0.960499	0.039501	1.0	0.0
564810278	100	100579	0.953358	0.0466418	1.0	0.0
564810278	100	100580	0.958333	0.0416667	1.0	0.0
564810278	100	100581	0.961039	0.038961	1.0	0.0
564810278	100	100582	0.960707	0.0392927	1.0	0.0
564810278	100	100583	0.968085	0.0319149	1.0	0.0
564810278	100	100584	0.962887	0.0371134	1.0	0.0
564810278	100	100585	0.96994	0.0300601	1.0	0.0
564810278	100	100586	0.981096	0.0189036	1.0	0.0
564810278	100	100587	0.978044	0.0219561	1.0	0.0
564810278	100	100588	0.979633	0.0203666	1.0	0.0
